[14:12:54.0317][1][Info]: enter Launch procedure 
[14:12:54.1607][1][Info]: ===>加载配置 
[14:12:56.0434][1][Info]: ===>开始解析BuffConfig 
[14:12:56.0579][1][Info]: <===解析BuffConfig完毕 
[14:12:56.0579][1][Info]: ===>开始解析SkillConfig 
[14:12:56.1146][1][Info]: <===解析SkillConfig完毕 
[14:12:56.1312][1][Info]: <===配置加载完毕 
[14:12:56.2511][2][Info]: enter Init Procedure 
[14:12:56.2638][2][Warn]: Not found awake system:<PlayerComponent> 
[14:13:00.7838][354][Info]: 登录 
[14:13:00.7927][354][Info]: 1001 
[14:13:00.7927][354][Info]: 大厅阶段 
[14:13:00.8589][355][Info]: Scene Add Entity, Current Count:1 
[14:13:12.1834][671][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.1834][672][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2074][673][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2186][674][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2302][675][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2302][676][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2532][677][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2632][678][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2775][679][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2926][680][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.2926][681][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3138][682][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3250][683][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3250][684][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3491][685][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3747][686][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.3912][687][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4072][688][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4217][689][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4430][690][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4580][691][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4695][692][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4805][693][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.4805][694][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5025][695][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5145][696][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5259][697][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5259][698][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5462][699][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5562][700][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5719][701][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5719][702][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.5974][703][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6114][704][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6221][705][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6221][706][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6430][707][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6520][708][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6520][709][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6708][710][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6708][711][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6884][712][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6973][713][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.6973][714][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7178][715][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7178][716][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7351][717][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7511][718][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7669][719][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7837][720][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7957][721][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.7957][722][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8172][723][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8287][724][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8412][725][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8532][726][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8532][727][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8732][728][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8732][729][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.8932][730][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9142][731][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9286][732][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9386][733][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9482][734][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9482][735][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9679][736][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9829][737][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:12.9829][738][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0013][739][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0143][740][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0276][741][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0276][742][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0463][743][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0601][744][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0739][745][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0739][746][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.0931][747][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1037][748][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1037][749][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1233][750][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1233][751][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1413][752][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1514][753][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1514][754][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1720][755][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1867][756][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1976][757][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.1976][758][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2260][759][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2355][760][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2479][761][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2479][762][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2685][763][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2780][764][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2780][765][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.2982][766][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3092][767][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3092][768][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3322][769][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3432][770][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3542][771][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3708][772][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.3879][773][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4070][774][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4198][775][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4332][776][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4332][777][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4562][778][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4683][779][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4793][780][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4793][781][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4991][782][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.4991][783][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5220][784][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5362][785][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5445][786][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5445][787][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5644][788][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5756][789][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5756][790][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.5952][791][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.6091][792][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.6091][793][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.6843][794][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.6978][795][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.6978][796][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7181][797][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7283][798][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7283][799][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7494][800][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7683][801][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7793][802][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.7924][803][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.8071][804][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.8380][805][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.8647][806][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.8843][807][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.8843][808][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.9163][809][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.9413][810][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.9574][811][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.9707][812][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:13.9903][813][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0102][814][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0371][815][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0501][816][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0601][817][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0741][818][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0741][819][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.0981][820][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1111][821][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1210][822][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1210][823][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1390][824][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1390][825][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1619][826][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1754][827][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1834][828][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.1834][829][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2005][830][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2005][831][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2225][832][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2310][833][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2310][834][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2510][835][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2610][836][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2610][837][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2788][838][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2788][839][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.2979][840][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3088][841][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3246][842][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3392][843][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3392][844][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3580][845][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3580][846][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3757][847][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3757][848][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.3953][849][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4062][850][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4162][851][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4314][852][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4314][853][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4553][854][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4663][855][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.4813][856][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5005][857][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5135][858][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5135][859][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5341][860][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5450][861][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5450][862][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5660][863][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5767][864][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5767][865][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.5977][866][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.6082][867][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.6082][868][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6401][869][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6541][870][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6541][871][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6748][872][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6858][873][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6982][874][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.6982][875][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7188][876][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7292][877][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7292][878][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7523][879][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7623][880][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7623][881][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.7944][882][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:13:14.8113][883][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8245][884][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8406][885][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8406][886][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8615][887][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8757][888][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8862][889][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.8862][890][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9042][891][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9042][892][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9213][893][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9314][894][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9314][895][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9589][896][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9681][897][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9790][898][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9790][899][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9966][900][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:14.9966][901][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0151][902][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0151][903][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0336][904][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0476][905][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0561][906][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0561][907][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0761][908][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0761][909][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.0996][910][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1131][911][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1211][912][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1211][913][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1406][914][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1406][915][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1576][916][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1682][917][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1682][918][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1842][919][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.1842][920][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2022][921][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2022][922][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2188][923][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2282][924][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2282][925][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2549][926][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2694][927][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2784][928][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2784][929][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2956][930][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.2956][931][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3136][932][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3226][933][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3226][934][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3403][935][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3403][936][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3585][937][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3585][938][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
[14:13:15.3815][939][Info]: (1.00, 0.00, -1.00)=======inputDirection============ 
