[15:14:18.6226][1][Info]: enter Launch procedure 
[15:14:18.7403][1][Info]: ===>加载配置 
[15:14:20.4132][1][Info]: ===>开始解析BuffConfig 
[15:14:20.4252][1][Info]: <===解析BuffConfig完毕 
[15:14:20.4252][1][Info]: ===>开始解析SkillConfig 
[15:14:20.4771][1][Info]: <===解析SkillConfig完毕 
[15:14:20.4871][1][Info]: <===配置加载完毕 
[15:14:20.5912][2][Info]: enter Init Procedure 
[15:14:20.6082][2][Warn]: Not found awake system:<PlayerComponent> 
[15:14:24.3669][333][Info]: 登录 
[15:14:24.3759][333][Info]: 1001 
[15:14:24.3759][333][Info]: 大厅阶段 
[15:14:24.4468][334][Info]: Scene Add Entity, Current Count:1 
[15:14:28.1391][667][Info]: Scene Remove Entity, Current Count:0 
[15:14:28.1391][667][Info]: Scene Add Entity, Current Count:1 
[15:14:31.3067][1017][Info]: 2=====transform.position======== 
[15:14:31.3067][1018][Info]: 4=====transform.position======== 
[15:14:31.3417][1021][Info]: 5=====transform.position======== 
[15:14:31.3667][1023][Info]: 5=====transform.position======== 
[15:14:31.3827][1025][Info]: 5=====transform.position======== 
[15:14:31.3987][1027][Info]: 5=====transform.position======== 
[15:14:31.4237][1030][Info]: 5=====transform.position======== 
[15:14:31.4397][1032][Info]: 5=====transform.position======== 
[15:14:31.4567][1034][Info]: 5=====transform.position======== 
[15:14:31.4787][1037][Info]: 5=====transform.position======== 
[15:14:31.5067][1039][Info]: 5=====transform.position======== 
[15:14:31.5197][1040][Info]: 5=====transform.position======== 
[15:14:31.5407][1043][Info]: 5=====transform.position======== 
[15:14:31.5567][1045][Info]: 5=====transform.position======== 
[15:14:31.5796][1048][Info]: 5=====transform.position======== 
[15:14:31.5966][1050][Info]: 5=====transform.position======== 
[15:14:31.6206][1053][Info]: 3=====transform.position======== 
[15:14:31.6366][1055][Info]: 1=====transform.position======== 
[15:14:31.6576][1057][Info]: 0=====transform.position======== 
[15:14:32.8408][1222][Info]: 2=====transform.position======== 
[15:14:32.8568][1224][Info]: 4=====transform.position======== 
[15:14:32.8804][1227][Info]: 5=====transform.position======== 
[15:14:32.9004][1229][Info]: 5=====transform.position======== 
[15:14:32.9174][1230][Info]: 5=====transform.position======== 
[15:14:32.9404][1233][Info]: 5=====transform.position======== 
[15:14:32.9557][1235][Info]: 5=====transform.position======== 
[15:14:32.9805][1238][Info]: 5=====transform.position======== 
[15:14:32.9965][1240][Info]: 5=====transform.position======== 
[15:14:33.0194][1243][Info]: 5=====transform.position======== 
[15:14:33.0364][1245][Info]: 5=====transform.position======== 
[15:14:33.0572][1247][Info]: 3=====transform.position======== 
[15:14:33.0773][1249][Info]: 1=====transform.position======== 
[15:14:33.0993][1252][Info]: 0=====transform.position======== 
[15:14:33.6768][1331][Info]: 2=====transform.position======== 
[15:14:33.6998][1334][Info]: 4=====transform.position======== 
[15:14:33.7248][1337][Info]: 5=====transform.position======== 
[15:14:33.7398][1339][Info]: 5=====transform.position======== 
[15:14:33.7565][1341][Info]: 5=====transform.position======== 
[15:14:33.7795][1344][Info]: 5=====transform.position======== 
[15:14:33.8015][1347][Info]: 5=====transform.position======== 
[15:14:33.8225][1349][Info]: 5=====transform.position======== 
[15:14:33.8490][1351][Info]: 5=====transform.position======== 
[15:14:33.8630][1352][Info]: 5=====transform.position======== 
[15:14:33.8770][1353][Info]: 3=====transform.position======== 
[15:14:33.9010][1354][Info]: 1=====transform.position======== 
[15:14:33.9180][1356][Info]: 0=====transform.position======== 
[15:14:34.6789][1460][Info]: 2=====transform.position======== 
[15:14:34.7019][1463][Info]: 4=====transform.position======== 
[15:14:34.7179][1465][Info]: 5=====transform.position======== 
[15:14:34.7419][1467][Info]: 5=====transform.position======== 
[15:14:34.7619][1469][Info]: 5=====transform.position======== 
[15:14:34.7779][1471][Info]: 5=====transform.position======== 
[15:14:34.8009][1474][Info]: 5=====transform.position======== 
[15:14:34.8179][1476][Info]: 3=====transform.position======== 
[15:14:34.8399][1479][Info]: 1=====transform.position======== 
[15:14:34.8559][1481][Info]: 0=====transform.position======== 
[15:14:35.2378][1533][Info]: 2=====transform.position======== 
[15:14:35.2608][1536][Info]: 4=====transform.position======== 
[15:14:35.2827][1539][Info]: 5=====transform.position======== 
[15:14:35.2997][1541][Info]: 5=====transform.position======== 
[15:14:35.3227][1544][Info]: 5=====transform.position======== 
[15:14:35.3427][1546][Info]: 5=====transform.position======== 
[15:14:35.3557][1547][Info]: 5=====transform.position======== 
[15:14:35.3757][1549][Info]: 5=====transform.position======== 
[15:14:35.3977][1552][Info]: 5=====transform.position======== 
[15:14:35.4217][1555][Info]: 5=====transform.position======== 
[15:14:35.4367][1557][Info]: 5=====transform.position======== 
[15:14:35.4597][1560][Info]: 5=====transform.position======== 
[15:14:35.4767][1562][Info]: 5=====transform.position======== 
[15:14:35.5037][1565][Info]: 5=====transform.position======== 
[15:14:35.5167][1566][Info]: 5=====transform.position======== 
[15:14:35.5437][1569][Info]: 5=====transform.position======== 
[15:14:35.5587][1571][Info]: 5=====transform.position======== 
[15:14:35.5807][1574][Info]: 5=====transform.position======== 
[15:14:35.5966][1576][Info]: 5=====transform.position======== 
[15:14:35.6196][1579][Info]: 5=====transform.position======== 
[15:14:35.6426][1582][Info]: 5=====transform.position======== 
[15:14:35.6676][1584][Info]: 5=====transform.position======== 
[15:14:35.6826][1586][Info]: 5=====transform.position======== 
