[14:05:02.6649][1][Info]: enter Launch procedure 
[14:05:02.7853][1][Info]: ===>加载配置 
[14:05:04.4892][1][Info]: ===>开始解析BuffConfig 
[14:05:04.4982][1][Info]: <===解析BuffConfig完毕 
[14:05:04.4982][1][Info]: ===>开始解析SkillConfig 
[14:05:04.5206][1][Info]: <===解析SkillConfig完毕 
[14:05:04.5299][1][Info]: <===配置加载完毕 
[14:05:04.6639][2][Info]: enter Init Procedure 
[14:05:04.6809][2][Warn]: Not found awake system:<PlayerComponent> 
[14:05:08.3372][306][Info]: 登录 
[14:05:08.3452][306][Info]: 1001 
[14:05:08.3452][306][Info]: 大厅阶段 
[14:05:08.4101][307][Info]: Scene Add Entity, Current Count:1 
[14:05:15.7483][978][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.7663][979][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.7663][980][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.7853][981][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.7933][982][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.7933][983][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8103][984][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8233][985][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8233][986][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8453][987][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8543][988][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8543][989][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8713][990][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.8953][991][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9033][992][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9033][993][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9203][994][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9203][995][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9372][996][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9372][997][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9542][998][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9632][999][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9632][1000][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9892][1001][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9972][1002][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:15.9972][1003][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0142][1004][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0142][1005][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0312][1006][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0412][1007][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0412][1008][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.0602][1009][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.0602][1010][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.0792][1011][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.0912][1012][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.0912][1013][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1102][1014][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1102][1015][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1312][1016][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1462][1017][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1542][1018][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1542][1019][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1712][1020][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1712][1021][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1882][1022][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1972][1023][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.1972][1024][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2142][1025][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2142][1026][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2322][1027][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2322][1028][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2491][1029][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2491][1030][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2651][1031][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2651][1032][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.2871][1033][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3031][1034][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3121][1035][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3221][1036][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3221][1037][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3411][1038][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3411][1039][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3581][1040][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3581][1041][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3751][1042][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3851][1043][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.3851][1044][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4011][1045][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4011][1046][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4181][1047][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4181][1048][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4394][1049][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4533][1050][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4533][1051][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4713][1052][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4803][1053][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.4803][1054][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5003][1055][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5003][1056][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5173][1057][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5263][1058][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5263][1059][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5433][1060][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5433][1061][Info]: (0.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5613][1062][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5613][1063][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5783][1064][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.5923][1065][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.6043][1066][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.6043][1067][Info]: (-1.00, 0.00, -1.00)=======inputDirection============ 
[14:05:16.6233][1068][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6343][1069][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6343][1070][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6523][1071][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6523][1072][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6723][1073][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6823][1074][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.6823][1075][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7063][1076][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7163][1077][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7163][1078][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7363][1079][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7533][1080][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7662][1081][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7782][1082][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7782][1083][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7962][1084][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.7962][1085][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.8142][1086][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.8222][1087][Info]: (-1.00, 0.00, 0.00)=======inputDirection============ 
[14:05:16.8222][1088][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8432][1089][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8432][1090][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8602][1091][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8602][1092][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8762][1093][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8862][1094][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.8862][1095][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9122][1096][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9242][1097][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9332][1098][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9332][1099][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9512][1100][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9512][1101][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9682][1102][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9682][1103][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9872][1104][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9952][1105][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:16.9952][1106][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0132][1107][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0132][1108][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0302][1109][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0302][1110][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0482][1111][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0612][1112][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0742][1113][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0742][1114][Info]: (-1.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.0951][1115][Info]: (0.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.1091][1116][Info]: (0.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.1091][1117][Info]: (0.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.1281][1118][Info]: (0.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.1361][1119][Info]: (0.00, 0.00, 1.00)=======inputDirection============ 
[14:05:17.1361][1120][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1551][1121][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1551][1122][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1721][1123][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1721][1124][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1891][1125][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1971][1126][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[14:05:17.1971][1127][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
