[14:41:25.6963][1][Info]: enter Launch procedure 
[14:41:25.8169][1][Info]: ===>加载配置 
[14:41:27.5469][1][Info]: ===>开始解析BuffConfig 
[14:41:27.5469][1][Info]: <===解析BuffConfig完毕 
[14:41:27.5566][1][Info]: ===>开始解析SkillConfig 
[14:41:27.5995][1][Info]: <===解析SkillConfig完毕 
[14:41:27.6134][1][Info]: <===配置加载完毕 
[14:41:27.7564][2][Info]: enter Init Procedure 
[14:41:27.7814][2][Warn]: Not found awake system:<PlayerComponent> 
[14:41:30.8124][164][Info]: 登录 
[14:41:30.8124][164][Info]: 1001 
[14:41:30.8284][164][Info]: 大厅阶段 
[14:41:30.8934][165][Info]: Scene Add Entity, Current Count:1 
[14:41:46.0969][559][Info]: Scene Remove Entity, Current Count:0 
[14:41:46.1135][559][Info]: Scene Add Entity, Current Count:1 
[14:41:48.6063][734][Info]: 2=====transform.position======== 
[14:41:48.6203][735][Info]: 4=====transform.position======== 
[14:41:48.6353][737][Info]: 5=====transform.position======== 
[14:41:48.6593][740][Info]: 5=====transform.position======== 
[14:41:48.6758][742][Info]: 5=====transform.position======== 
[14:41:48.7028][745][Info]: 5=====transform.position======== 
[14:41:48.7194][747][Info]: 5=====transform.position======== 
[14:41:48.7350][749][Info]: 5=====transform.position======== 
[14:41:48.7556][751][Info]: 5=====transform.position======== 
[14:41:48.7764][753][Info]: 5=====transform.position======== 
[14:41:48.7994][756][Info]: 5=====transform.position======== 
[14:41:48.8157][758][Info]: 5=====transform.position======== 
[14:41:48.8390][761][Info]: 5=====transform.position======== 
[14:41:48.8540][763][Info]: 5=====transform.position======== 
[14:41:48.8799][766][Info]: 5=====transform.position======== 
[14:41:48.8985][768][Info]: 3=====transform.position======== 
[14:41:48.9150][769][Info]: 1=====transform.position======== 
[14:41:48.9359][771][Info]: 0=====transform.position======== 
[14:41:49.6349][866][Info]: 2=====transform.position======== 
[14:41:49.6574][869][Info]: 4=====transform.position======== 
[14:41:49.6734][871][Info]: 5=====transform.position======== 
[14:41:49.6973][873][Info]: 5=====transform.position======== 
[14:41:49.7136][875][Info]: 5=====transform.position======== 
[14:41:49.7336][877][Info]: 5=====transform.position======== 
[14:41:49.7566][880][Info]: 5=====transform.position======== 
[14:41:49.7726][882][Info]: 5=====transform.position======== 
[14:41:49.7986][885][Info]: 3=====transform.position======== 
[14:41:49.8137][887][Info]: 1=====transform.position======== 
[14:41:49.8410][890][Info]: 0=====transform.position======== 
[14:41:50.5955][991][Info]: 2=====transform.position======== 
[14:41:50.6196][994][Info]: 4=====transform.position======== 
[14:41:50.6350][996][Info]: 5=====transform.position======== 
[14:41:50.6577][999][Info]: 5=====transform.position======== 
[14:41:50.6745][1001][Info]: 5=====transform.position======== 
[14:41:50.6970][1004][Info]: 5=====transform.position======== 
[14:41:50.7140][1006][Info]: 5=====transform.position======== 
[14:41:50.7367][1009][Info]: 5=====transform.position======== 
[14:41:50.7630][1011][Info]: 3=====transform.position======== 
[14:41:50.7755][1012][Info]: 1=====transform.position======== 
[14:41:50.7985][1015][Info]: 0=====transform.position======== 
[14:41:51.1184][1057][Info]: 2=====transform.position======== 
[14:41:51.1342][1059][Info]: 4=====transform.position======== 
[14:41:51.1564][1061][Info]: 5=====transform.position======== 
[14:41:51.1724][1063][Info]: 5=====transform.position======== 
[14:41:51.1964][1066][Info]: 5=====transform.position======== 
[14:41:51.2124][1068][Info]: 5=====transform.position======== 
[14:41:51.2363][1070][Info]: 5=====transform.position======== 
[14:41:51.2528][1072][Info]: 5=====transform.position======== 
[14:41:51.2770][1075][Info]: 5=====transform.position======== 
[14:41:51.2920][1077][Info]: 5=====transform.position======== 
[14:41:51.3147][1080][Info]: 5=====transform.position======== 
[14:41:51.3384][1083][Info]: 5=====transform.position======== 
[14:41:51.3575][1085][Info]: 5=====transform.position======== 
[14:41:51.3785][1087][Info]: 5=====transform.position======== 
[14:41:51.3985][1089][Info]: 5=====transform.position======== 
[14:41:51.4135][1091][Info]: 5=====transform.position======== 
[14:41:51.4375][1094][Info]: 5=====transform.position======== 
[14:41:51.4535][1096][Info]: 5=====transform.position======== 
[14:41:51.4755][1099][Info]: 5=====transform.position======== 
[14:41:51.4985][1102][Info]: 5=====transform.position======== 
[14:41:51.5145][1104][Info]: 5=====transform.position======== 
[14:41:51.5353][1106][Info]: 5=====transform.position======== 
[14:41:51.5584][1108][Info]: 5=====transform.position======== 
[14:41:51.5734][1110][Info]: 5=====transform.position======== 
[14:41:51.5975][1113][Info]: 5=====transform.position======== 
[14:41:51.6158][1115][Info]: 3=====transform.position======== 
[14:41:51.6328][1117][Info]: 1=====transform.position======== 
[14:41:51.6565][1120][Info]: 0=====transform.position======== 
[14:41:51.9346][1156][Info]: 2=====transform.position======== 
[14:41:51.9596][1159][Info]: 4=====transform.position======== 
[14:41:51.9847][1160][Info]: 5=====transform.position======== 
[14:41:51.9988][1161][Info]: 5=====transform.position======== 
[14:41:52.0198][1163][Info]: 5=====transform.position======== 
[14:41:52.0375][1165][Info]: 3=====transform.position======== 
[14:41:52.0535][1167][Info]: 1=====transform.position======== 
[14:41:52.0764][1170][Info]: 0=====transform.position======== 
[14:41:53.0786][1303][Info]: 2=====transform.position======== 
[14:41:53.0935][1305][Info]: 4=====transform.position======== 
[14:41:53.1177][1308][Info]: 5=====transform.position======== 
[14:41:53.1337][1310][Info]: 5=====transform.position======== 
[14:41:53.1558][1313][Info]: 5=====transform.position======== 
[14:41:53.1784][1316][Info]: 5=====transform.position======== 
[14:41:53.1977][1318][Info]: 5=====transform.position======== 
[14:41:53.2146][1320][Info]: 5=====transform.position======== 
[14:41:53.2396][1322][Info]: 5=====transform.position======== 
[14:41:53.2555][1324][Info]: 5=====transform.position======== 
[14:41:53.2805][1327][Info]: 5=====transform.position======== 
