[14:44:03.4344][1][Info]: enter Launch procedure 
[14:44:03.5414][1][Info]: ===>加载配置 
[14:44:05.2544][1][Info]: ===>开始解析BuffConfig 
[14:44:05.2754][1][Info]: <===解析BuffConfig完毕 
[14:44:05.2754][1][Info]: ===>开始解析SkillConfig 
[14:44:05.3064][1][Info]: <===解析SkillConfig完毕 
[14:44:05.3064][1][Info]: <===配置加载完毕 
[14:44:05.4163][2][Info]: enter Init Procedure 
[14:44:05.4373][2][Warn]: Not found awake system:<PlayerComponent> 
[14:44:09.6553][358][Info]: 登录 
[14:44:09.6553][358][Info]: 1001 
[14:44:09.6710][358][Info]: 大厅阶段 
[14:44:09.7425][359][Info]: Scene Add Entity, Current Count:1 
[14:44:15.0377][899][Info]: Scene Remove Entity, Current Count:0 
[14:44:15.0377][899][Info]: Scene Add Entity, Current Count:1 
[14:44:19.4388][1430][Info]: 2=====transform.position======== 
[14:44:19.4548][1432][Info]: 4=====transform.position======== 
[14:44:19.4709][1434][Info]: 5=====transform.position======== 
[14:44:19.4989][1436][Info]: 5=====transform.position======== 
[14:44:19.5159][1438][Info]: 5=====transform.position======== 
[14:44:19.5309][1440][Info]: 5=====transform.position======== 
[14:44:19.5539][1443][Info]: 5=====transform.position======== 
[14:44:19.5770][1446][Info]: 5=====transform.position======== 
[14:44:19.5929][1448][Info]: 5=====transform.position======== 
[14:44:19.6149][1451][Info]: 5=====transform.position======== 
[14:44:19.6349][1453][Info]: 5=====transform.position======== 
[14:44:19.6559][1455][Info]: 5=====transform.position======== 
[14:44:19.6719][1457][Info]: 5=====transform.position======== 
[14:44:19.6979][1460][Info]: 5=====transform.position======== 
[14:44:19.7149][1462][Info]: 5=====transform.position======== 
[14:44:19.7309][1464][Info]: 5=====transform.position======== 
[14:44:19.7569][1467][Info]: 3=====transform.position======== 
[14:44:19.7736][1469][Info]: 1=====transform.position======== 
[14:44:19.7966][1471][Info]: 0=====transform.position======== 
[14:44:20.5519][1574][Info]: 2=====transform.position======== 
[14:44:20.5749][1575][Info]: 4=====transform.position======== 
[14:44:20.5909][1577][Info]: 5=====transform.position======== 
[14:44:20.6149][1580][Info]: 5=====transform.position======== 
[14:44:20.6299][1582][Info]: 5=====transform.position======== 
[14:44:20.6549][1585][Info]: 5=====transform.position======== 
[14:44:20.6699][1587][Info]: 5=====transform.position======== 
[14:44:20.6919][1590][Info]: 5=====transform.position======== 
[14:44:20.7169][1592][Info]: 5=====transform.position======== 
[14:44:20.7309][1593][Info]: 3=====transform.position======== 
[14:44:20.7539][1596][Info]: 1=====transform.position======== 
[14:44:20.7758][1599][Info]: 0=====transform.position======== 
[14:44:21.2164][1659][Info]: 2=====transform.position======== 
[14:44:21.2324][1661][Info]: 4=====transform.position======== 
[14:44:21.2554][1664][Info]: 5=====transform.position======== 
[14:44:21.2704][1666][Info]: 5=====transform.position======== 
[14:44:21.2934][1669][Info]: 5=====transform.position======== 
[14:44:21.3244][1672][Info]: 5=====transform.position======== 
[14:44:21.3244][1673][Info]: 5=====transform.position======== 
[14:44:21.3533][1675][Info]: 5=====transform.position======== 
[14:44:21.3783][1678][Info]: 5=====transform.position======== 
[14:44:21.3953][1680][Info]: 3=====transform.position======== 
[14:44:21.4102][1682][Info]: 1=====transform.position======== 
[14:44:21.4322][1685][Info]: 0=====transform.position======== 
[14:44:26.8705][2448][Info]: 2=====transform.position======== 
[14:44:26.8935][2451][Info]: 4=====transform.position======== 
[14:44:26.9155][2454][Info]: 5=====transform.position======== 
[14:44:26.9325][2456][Info]: 5=====transform.position======== 
[14:44:26.9545][2459][Info]: 5=====transform.position======== 
[14:44:26.9699][2461][Info]: 5=====transform.position======== 
[14:44:26.9929][2464][Info]: 5=====transform.position======== 
[14:44:27.0155][2467][Info]: 5=====transform.position======== 
[14:44:27.0335][2468][Info]: 5=====transform.position======== 
[14:44:27.0525][2470][Info]: 5=====transform.position======== 
[14:44:27.0760][2473][Info]: 3=====transform.position======== 
[14:44:27.0920][2475][Info]: 1=====transform.position======== 
[14:44:27.1146][2478][Info]: 0=====transform.position======== 
