[14:46:55.6875][1][Info]: enter Launch procedure 
[14:46:55.7912][1][Info]: ===>加载配置 
[14:46:57.4764][1][Info]: ===>开始解析BuffConfig 
[14:46:57.4844][1][Info]: <===解析BuffConfig完毕 
[14:46:57.4844][1][Info]: ===>开始解析SkillConfig 
[14:46:57.5084][1][Info]: <===解析SkillConfig完毕 
[14:46:57.5264][1][Info]: <===配置加载完毕 
[14:46:57.6213][2][Info]: enter Init Procedure 
[14:46:57.6393][2][Warn]: Not found awake system:<PlayerComponent> 
[14:47:01.8072][392][Info]: 登录 
[14:47:01.8072][392][Info]: 1001 
[14:47:01.8232][392][Info]: 大厅阶段 
[14:47:01.8892][393][Info]: Scene Add Entity, Current Count:1 
[14:47:07.7111][1001][Info]: Scene Remove Entity, Current Count:0 
[14:47:07.7111][1001][Info]: Scene Add Entity, Current Count:1 
[14:47:18.5161][2334][Info]: 2=====transform.position======== 
[14:47:18.5261][2335][Info]: 4=====transform.position======== 
[14:47:18.5491][2338][Info]: 5=====transform.position======== 
[14:47:18.5711][2341][Info]: 5=====transform.position======== 
[14:47:18.5868][2343][Info]: 5=====transform.position======== 
[14:47:18.6108][2346][Info]: 5=====transform.position======== 
[14:47:18.6268][2348][Info]: 5=====transform.position======== 
[14:47:18.6628][2351][Info]: 5=====transform.position======== 
[14:47:18.6758][2352][Info]: 5=====transform.position======== 
[14:47:18.6918][2354][Info]: 5=====transform.position======== 
[14:47:18.7078][2356][Info]: 5=====transform.position======== 
[14:47:18.7317][2359][Info]: 5=====transform.position======== 
[14:47:18.7488][2361][Info]: 5=====transform.position======== 
[14:47:18.7708][2364][Info]: 3=====transform.position======== 
[14:47:18.7868][2366][Info]: 1=====transform.position======== 
[14:47:18.8078][2368][Info]: 0=====transform.position======== 
[14:47:20.4068][2594][Info]: 2=====transform.position======== 
[14:47:20.4298][2597][Info]: 4=====transform.position======== 
[14:47:20.4468][2599][Info]: 5=====transform.position======== 
[14:47:20.4693][2602][Info]: 5=====transform.position======== 
[14:47:20.4888][2604][Info]: 5=====transform.position======== 
[14:47:20.5138][2606][Info]: 5=====transform.position======== 
[14:47:20.5298][2608][Info]: 5=====transform.position======== 
[14:47:20.5524][2611][Info]: 5=====transform.position======== 
[14:47:20.5684][2613][Info]: 5=====transform.position======== 
[14:47:20.5914][2616][Info]: 5=====transform.position======== 
[14:47:20.6064][2618][Info]: 5=====transform.position======== 
[14:47:20.6314][2621][Info]: 5=====transform.position======== 
[14:47:20.6524][2623][Info]: 3=====transform.position======== 
[14:47:20.6724][2625][Info]: 1=====transform.position======== 
[14:47:20.6924][2627][Info]: 0=====transform.position======== 
[14:47:21.4684][2735][Info]: 2=====transform.position======== 
[14:47:21.4914][2738][Info]: 4=====transform.position======== 
[14:47:21.5104][2740][Info]: 5=====transform.position======== 
[14:47:21.5274][2742][Info]: 5=====transform.position======== 
[14:47:21.5514][2745][Info]: 5=====transform.position======== 
[14:47:21.5714][2747][Info]: 5=====transform.position======== 
[14:47:21.5903][2749][Info]: 5=====transform.position======== 
[14:47:21.6063][2751][Info]: 5=====transform.position======== 
[14:47:21.6293][2754][Info]: 5=====transform.position======== 
[14:47:21.6513][2757][Info]: 5=====transform.position======== 
[14:47:21.6673][2759][Info]: 5=====transform.position======== 
[14:47:21.6903][2762][Info]: 5=====transform.position======== 
[14:47:21.7113][2764][Info]: 3=====transform.position======== 
[14:47:21.7343][2766][Info]: 1=====transform.position======== 
[14:47:21.7507][2768][Info]: 0=====transform.position======== 
[14:47:23.5524][3018][Info]: 2=====transform.position======== 
[14:47:23.5684][3020][Info]: 4=====transform.position======== 
[14:47:23.5924][3023][Info]: 5=====transform.position======== 
[14:47:23.6104][3025][Info]: 5=====transform.position======== 
[14:47:23.6274][3027][Info]: 5=====transform.position======== 
[14:47:23.6464][3029][Info]: 5=====transform.position======== 
[14:47:23.6724][3032][Info]: 5=====transform.position======== 
[14:47:23.6904][3034][Info]: 5=====transform.position======== 
[14:47:23.7094][3036][Info]: 5=====transform.position======== 
[14:47:23.7334][3038][Info]: 5=====transform.position======== 
[14:47:23.7523][3039][Info]: 5=====transform.position======== 
[14:47:23.7693][3041][Info]: 5=====transform.position======== 
[14:47:23.7883][3043][Info]: 5=====transform.position======== 
[14:47:23.8113][3046][Info]: 5=====transform.position======== 
[14:47:23.8283][3048][Info]: 5=====transform.position======== 
[14:47:23.8503][3051][Info]: 5=====transform.position======== 
[14:47:23.8663][3053][Info]: 5=====transform.position======== 
[14:47:23.8983][3055][Info]: 5=====transform.position======== 
[14:47:23.9143][3056][Info]: 5=====transform.position======== 
[14:47:23.9373][3057][Info]: 5=====transform.position======== 
[14:47:23.9469][3058][Info]: 5=====transform.position======== 
[14:47:23.9669][3060][Info]: 5=====transform.position======== 
[14:47:23.9889][3063][Info]: 5=====transform.position======== 
[14:47:24.0069][3065][Info]: 5=====transform.position======== 
[14:47:24.0299][3068][Info]: 5=====transform.position======== 
[14:47:24.0564][3070][Info]: 5=====transform.position======== 
[14:47:24.0564][3071][Info]: 3=====transform.position======== 
[14:47:24.0884][3074][Info]: 1=====transform.position======== 
[14:47:24.1114][3077][Info]: 0=====transform.position======== 
[14:47:24.9324][3188][Info]: 2=====transform.position======== 
[14:47:24.9474][3190][Info]: 4=====transform.position======== 
[14:47:24.9674][3192][Info]: 5=====transform.position======== 
[14:47:24.9914][3194][Info]: 5=====transform.position======== 
[14:47:25.0064][3196][Info]: 5=====transform.position======== 
[14:47:25.0304][3199][Info]: 5=====transform.position======== 
[14:47:25.0464][3201][Info]: 5=====transform.position======== 
[14:47:25.0694][3204][Info]: 5=====transform.position======== 
[14:47:25.0919][3207][Info]: 5=====transform.position======== 
[14:47:25.1069][3209][Info]: 5=====transform.position======== 
[14:47:25.1308][3211][Info]: 5=====transform.position======== 
[14:47:25.1485][3213][Info]: 5=====transform.position======== 
[14:47:25.1715][3216][Info]: 5=====transform.position======== 
[14:47:25.1915][3218][Info]: 5=====transform.position======== 
[14:47:25.2075][3220][Info]: 5=====transform.position======== 
[14:47:25.2305][3223][Info]: 5=====transform.position======== 
[14:47:25.2462][3225][Info]: 5=====transform.position======== 
[14:47:25.2729][3228][Info]: 5=====transform.position======== 
[14:47:25.2854][3229][Info]: 5=====transform.position======== 
[14:47:25.3074][3232][Info]: 5=====transform.position======== 
[14:47:25.3313][3235][Info]: 5=====transform.position======== 
[14:47:25.3463][3237][Info]: 5=====transform.position======== 
[14:47:25.3693][3240][Info]: 5=====transform.position======== 
[14:47:25.3883][3242][Info]: 5=====transform.position======== 
[14:47:25.4113][3245][Info]: 5=====transform.position======== 
[14:47:25.4352][3247][Info]: 5=====transform.position======== 
[14:47:25.4512][3249][Info]: 5=====transform.position======== 
[14:47:25.4692][3251][Info]: 5=====transform.position======== 
[14:47:25.4872][3253][Info]: 5=====transform.position======== 
[14:47:25.5102][3256][Info]: 5=====transform.position======== 
[14:47:25.5262][3258][Info]: 5=====transform.position======== 
[14:47:25.5512][3261][Info]: 5=====transform.position======== 
[14:47:25.5682][3263][Info]: 5=====transform.position======== 
[14:47:25.5977][3265][Info]: 5=====transform.position======== 
[14:47:25.6056][3266][Info]: 5=====transform.position======== 
[14:47:25.6296][3269][Info]: 5=====transform.position======== 
[14:47:25.6463][3271][Info]: 5=====transform.position======== 
[14:47:25.6692][3274][Info]: 5=====transform.position======== 
[14:47:25.6852][3276][Info]: 5=====transform.position======== 
[14:47:25.7102][3279][Info]: 5=====transform.position======== 
[14:47:25.7302][3281][Info]: 5=====transform.position======== 
[14:47:25.7503][3283][Info]: 5=====transform.position======== 
[14:47:25.7664][3285][Info]: 5=====transform.position======== 
[14:47:25.7963][3288][Info]: 5=====transform.position======== 
[14:47:25.7963][3289][Info]: 5=====transform.position======== 
[14:47:25.8293][3292][Info]: 5=====transform.position======== 
[14:47:25.8533][3295][Info]: 5=====transform.position======== 
[14:47:25.8693][3297][Info]: 5=====transform.position======== 
[14:47:25.8943][3299][Info]: 5=====transform.position======== 
[14:47:25.9103][3301][Info]: 5=====transform.position======== 
[14:47:25.9273][3303][Info]: 5=====transform.position======== 
[14:47:25.9513][3306][Info]: 5=====transform.position======== 
[14:47:25.9683][3308][Info]: 5=====transform.position======== 
[14:47:25.9863][3310][Info]: 5=====transform.position======== 
[14:47:26.0103][3312][Info]: 5=====transform.position======== 
[14:47:26.0323][3314][Info]: 5=====transform.position======== 
[14:47:26.0473][3315][Info]: 5=====transform.position======== 
[14:47:26.0733][3318][Info]: 5=====transform.position======== 
[14:47:26.0912][3320][Info]: 5=====transform.position======== 
[14:47:26.1112][3322][Info]: 5=====transform.position======== 
[14:47:26.1312][3324][Info]: 3=====transform.position======== 
[14:47:26.1502][3326][Info]: 1=====transform.position======== 
[14:47:26.1682][3328][Info]: 0=====transform.position======== 
