[14:54:59.9732][1][Info]: enter Launch procedure 
[14:55:00.1002][1][Info]: ===>加载配置 
[14:55:26.8210][2833][Info]: 2=====transform.position======== 
[14:55:26.8456][2836][Info]: 4=====transform.position======== 
[14:55:26.8616][2838][Info]: 5=====transform.position======== 
[14:55:26.8850][2841][Info]: 5=====transform.position======== 
[14:55:26.9070][2843][Info]: 5=====transform.position======== 
[14:55:26.9210][2844][Info]: 3=====transform.position======== 
[14:55:26.9386][2846][Info]: 1=====transform.position======== 
[14:55:26.9616][2849][Info]: 0=====transform.position======== 
[14:55:28.9821][3124][Info]: 2=====transform.position======== 
[14:55:29.0001][3126][Info]: 4=====transform.position======== 
[14:55:29.0261][3129][Info]: 5=====transform.position======== 
[14:55:29.0261][3130][Info]: 5=====transform.position======== 
[14:55:29.0593][3131][Info]: 5=====transform.position======== 
[14:55:29.0860][3134][Info]: 3=====transform.position======== 
[14:55:29.1030][3136][Info]: 1=====transform.position======== 
[14:55:29.1190][3137][Info]: 0=====transform.position======== 
[14:55:29.9233][3236][Info]: 2=====transform.position======== 
[14:55:29.9383][3238][Info]: 4=====transform.position======== 
[14:55:29.9623][3241][Info]: 5=====transform.position======== 
[14:55:29.9857][3243][Info]: 5=====transform.position======== 
[14:55:30.0017][3245][Info]: 5=====transform.position======== 
[14:55:30.0207][3247][Info]: 3=====transform.position======== 
[14:55:30.0437][3250][Info]: 1=====transform.position======== 
[14:55:30.0597][3252][Info]: 0=====transform.position======== 
[14:55:30.7437][3345][Info]: 2=====transform.position======== 
[14:55:30.7597][3347][Info]: 4=====transform.position======== 
[14:55:30.7837][3350][Info]: 5=====transform.position======== 
[14:55:30.7987][3352][Info]: 5=====transform.position======== 
[14:55:30.8217][3355][Info]: 5=====transform.position======== 
[14:55:30.8437][3358][Info]: 5=====transform.position======== 
[14:55:30.8597][3360][Info]: 5=====transform.position======== 
[14:55:30.8857][3363][Info]: 5=====transform.position======== 
[14:55:30.9087][3365][Info]: 3=====transform.position======== 
[14:55:30.9207][3366][Info]: 1=====transform.position======== 
[14:55:30.9437][3369][Info]: 0=====transform.position======== 
[14:55:31.3816][3427][Info]: 2=====transform.position======== 
[14:55:31.4046][3430][Info]: 4=====transform.position======== 
[14:55:31.4206][3432][Info]: 5=====transform.position======== 
[14:55:31.4446][3435][Info]: 5=====transform.position======== 
[14:55:31.4616][3437][Info]: 5=====transform.position======== 
[14:55:31.4845][3440][Info]: 5=====transform.position======== 
[14:55:31.5045][3442][Info]: 5=====transform.position======== 
[14:55:31.5255][3444][Info]: 5=====transform.position======== 
[14:55:31.5445][3446][Info]: 5=====transform.position======== 
[14:55:31.5605][3448][Info]: 5=====transform.position======== 
[14:55:31.5855][3451][Info]: 5=====transform.position======== 
[14:55:31.6025][3453][Info]: 5=====transform.position======== 
[14:55:31.6245][3456][Info]: 5=====transform.position======== 
[14:55:31.6405][3458][Info]: 5=====transform.position======== 
[14:55:31.6635][3461][Info]: 5=====transform.position======== 
[14:55:31.6835][3463][Info]: 5=====transform.position======== 
[14:55:31.7095][3465][Info]: 5=====transform.position======== 
[14:55:31.7185][3466][Info]: 3=====transform.position======== 
[14:55:31.7425][3469][Info]: 1=====transform.position======== 
[14:55:31.7645][3472][Info]: 0=====transform.position======== 
[14:55:32.5644][3582][Info]: 2=====transform.position======== 
[14:55:32.5814][3584][Info]: 4=====transform.position======== 
[14:55:32.6074][3587][Info]: 5=====transform.position======== 
[14:55:32.6204][3588][Info]: 5=====transform.position======== 
[14:55:32.6444][3591][Info]: 5=====transform.position======== 
[14:55:32.6594][3593][Info]: 5=====transform.position======== 
[14:55:32.6834][3596][Info]: 3=====transform.position======== 
[14:55:32.6993][3598][Info]: 1=====transform.position======== 
[14:55:32.7263][3601][Info]: 0=====transform.position======== 
[14:55:33.4811][3702][Info]: 2=====transform.position======== 
[14:55:33.5051][3705][Info]: 4=====transform.position======== 
[14:55:33.5211][3707][Info]: 5=====transform.position======== 
[14:55:33.5501][3709][Info]: 5=====transform.position======== 
[14:55:33.5601][3710][Info]: 5=====transform.position======== 
[14:55:33.5860][3713][Info]: 3=====transform.position======== 
[14:55:33.6030][3715][Info]: 1=====transform.position======== 
[14:55:33.6190][3717][Info]: 0=====transform.position======== 
[14:55:34.6201][3853][Info]: 2=====transform.position======== 
[14:55:34.6441][3856][Info]: 4=====transform.position======== 
[14:55:34.6601][3858][Info]: 5=====transform.position======== 
[14:55:34.6831][3861][Info]: 5=====transform.position======== 
[14:55:34.6990][3863][Info]: 5=====transform.position======== 
[14:55:34.7210][3866][Info]: 5=====transform.position======== 
[14:55:34.7440][3869][Info]: 5=====transform.position======== 
[14:55:34.7800][3871][Info]: 5=====transform.position======== 
[14:55:34.7800][3871][Info]: 5=====transform.position======== 
[14:55:34.8060][3873][Info]: 3=====transform.position======== 
[14:55:34.8320][3874][Info]: 1=====transform.position======== 
[14:55:34.8410][3875][Info]: 0=====transform.position======== 
[14:55:35.4260][3954][Info]: 2=====transform.position======== 
[14:55:35.4420][3956][Info]: 4=====transform.position======== 
[14:55:35.4643][3959][Info]: 5=====transform.position======== 
[14:55:35.4803][3961][Info]: 5=====transform.position======== 
[14:55:35.5023][3964][Info]: 5=====transform.position======== 
[14:55:35.5233][3966][Info]: 5=====transform.position======== 
[14:55:35.5442][3968][Info]: 5=====transform.position======== 
[14:55:35.5602][3970][Info]: 5=====transform.position======== 
[14:55:35.5872][3973][Info]: 5=====transform.position======== 
[14:55:35.6032][3975][Info]: 5=====transform.position======== 
[14:55:35.6222][3977][Info]: 5=====transform.position======== 
[14:55:35.6412][3979][Info]: 5=====transform.position======== 
[14:55:35.6662][3982][Info]: 5=====transform.position======== 
[14:55:35.6662][3983][Info]: 5=====transform.position======== 
[14:55:35.7052][3986][Info]: 5=====transform.position======== 
[14:55:35.7212][3988][Info]: 5=====transform.position======== 
[14:55:35.7442][3991][Info]: 5=====transform.position======== 
[14:55:35.7612][3993][Info]: 5=====transform.position======== 
[14:55:35.7882][3996][Info]: 5=====transform.position======== 
[14:55:35.8072][3998][Info]: 3=====transform.position======== 
[14:55:35.8272][4000][Info]: 1=====transform.position======== 
[14:55:35.8402][4001][Info]: 0=====transform.position======== 
[14:55:36.7821][4131][Info]: 2=====transform.position======== 
[14:55:36.8101][4134][Info]: 4=====transform.position======== 
[14:55:36.8260][4136][Info]: 5=====transform.position======== 
[14:55:36.8430][4138][Info]: 5=====transform.position======== 
[14:55:36.8590][4140][Info]: 5=====transform.position======== 
[14:55:36.8820][4143][Info]: 5=====transform.position======== 
[14:55:36.9040][4145][Info]: 5=====transform.position======== 
[14:55:36.9240][4147][Info]: 5=====transform.position======== 
[14:55:36.9410][4149][Info]: 5=====transform.position======== 
[14:55:36.9636][4152][Info]: 5=====transform.position======== 
[14:55:36.9796][4154][Info]: 5=====transform.position======== 
[14:55:37.0046][4157][Info]: 3=====transform.position======== 
[14:55:37.0256][4159][Info]: 1=====transform.position======== 
[14:55:37.0426][4161][Info]: 0=====transform.position======== 
[14:55:37.8024][4259][Info]: 2=====transform.position======== 
[14:55:37.8194][4261][Info]: 4=====transform.position======== 
[14:55:37.8384][4263][Info]: 5=====transform.position======== 
[14:55:37.8611][4266][Info]: 5=====transform.position======== 
[14:55:37.8847][4269][Info]: 5=====transform.position======== 
[14:55:37.9007][4271][Info]: 5=====transform.position======== 
[14:55:37.9237][4274][Info]: 5=====transform.position======== 
[14:55:37.9393][4276][Info]: 5=====transform.position======== 
[14:55:37.9663][4279][Info]: 3=====transform.position======== 
[14:55:37.9888][4281][Info]: 1=====transform.position======== 
[14:55:38.0028][4282][Info]: 0=====transform.position======== 
