[13:57:17.7470][1][Info]: enter Launch procedure 
[13:57:17.9840][1][Info]: ===>加载配置 
[13:57:20.3997][1][Info]: ===>开始解析BuffConfig 
[13:57:20.4147][1][Info]: <===解析BuffConfig完毕 
[13:57:20.4177][1][Info]: ===>开始解析SkillConfig 
[13:57:20.4427][1][Info]: <===解析SkillConfig完毕 
[13:57:20.4597][1][Info]: <===配置加载完毕 
[13:57:20.6326][2][Info]: enter Init Procedure 
[13:57:20.6576][2][Warn]: Not found awake system:<PlayerComponent> 
[13:57:25.5435][371][Info]: 登录 
[13:57:25.5675][371][Info]: 1001 
[13:57:25.5795][371][Info]: 大厅阶段 
[13:57:25.6834][372][Info]: Scene Add Entity, Current Count:1 
[13:57:32.4503][918][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.4713][919][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.4833][920][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.4943][921][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.4943][922][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5143][923][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5143][924][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5313][925][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5313][926][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5513][927][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5593][928][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5593][929][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5773][930][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.5893][931][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6063][932][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6063][933][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6233][934][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6233][935][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6393][936][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6393][937][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6563][938][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6563][939][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6723][940][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6813][941][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6813][942][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6973][943][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.6973][944][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7172][945][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7172][946][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7414][947][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7544][948][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7643][949][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7643][950][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7833][951][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.7933][952][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8083][953][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8083][954][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8263][955][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8263][956][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8463][957][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8563][958][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8563][959][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8773][960][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.8903][961][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9043][962][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9183][963][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9183][964][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9363][965][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9473][966][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9473][967][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9653][968][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9653][969][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9833][970][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:32.9833][971][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0013][972][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0143][973][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0143][974][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0327][975][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0417][976][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0417][977][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0697][978][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0787][979][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.0917][980][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1357][981][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1357][982][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1527][983][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1527][984][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1697][985][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1697][986][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1877][987][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.1877][988][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2117][989][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2277][990][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2357][991][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2447][992][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2447][993][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2616][994][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2616][995][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2786][996][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2786][997][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.2966][998][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3066][999][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3066][1000][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3236][1001][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3236][1002][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3396][1003][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3396][1004][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3616][1005][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3746][1006][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3746][1007][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.3916][1008][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4006][1009][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4006][1010][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4186][1011][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4316][1012][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4316][1013][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4486][1014][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4486][1015][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4666][1016][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4836][1017][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4966][1018][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.4966][1019][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5166][1020][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5306][1021][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5306][1022][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5466][1023][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5466][1024][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5615][1025][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5615][1026][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5785][1027][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5875][1028][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.5875][1029][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6095][1030][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6195][1031][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6195][1032][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6415][1033][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6545][1034][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6695][1035][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6865][1036][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.6865][1037][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7055][1038][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7145][1039][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7285][1040][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7285][1041][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7495][1042][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7495][1043][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7685][1044][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7805][1045][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7955][1046][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.7955][1047][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8145][1048][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8295][1049][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8475][1050][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8635][1051][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8774][1052][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8884][1053][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.8884][1054][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9074][1055][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9184][1056][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9184][1057][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9374][1058][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9474][1059][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9474][1060][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9684][1061][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9834][1062][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9974][1063][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:33.9974][1064][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0174][1065][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0274][1066][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0274][1067][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0514][1068][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0644][1069][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0764][1070][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0764][1071][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.0964][1072][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1194][1073][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1404][1074][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1594][1075][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1774][1076][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1903][1077][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.1993][1078][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2153][1079][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2153][1080][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2363][1081][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2483][1082][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2663][1083][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.2773][1084][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.3003][1085][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.3283][1086][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.3473][1087][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.3673][1088][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.3943][1089][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.4103][1090][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.4323][1091][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.4603][1092][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.4903][1093][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5012][1094][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5132][1095][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5132][1096][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5312][1097][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5422][1098][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5422][1099][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5612][1100][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5612][1101][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5792][1102][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.5882][1103][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6032][1104][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6192][1105][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6192][1106][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6383][1107][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6383][1108][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6573][1109][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6673][1110][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6673][1111][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6903][1112][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6993][1113][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.6993][1114][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7203][1115][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7301][1116][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7301][1117][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7541][1118][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7671][1119][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
[13:57:34.7761][1120][Info]: (0.00, 0.00, 0.00)=======inputDirection============ 
